id,business_name,business_address,city,state,zipcode,zipcode_full,basic_category,category_primary,category_alternate,taxonomy_primary,confidence,operating_status,name_common,brand_name_primary,websites,emails,socials,phone_num,latitude,longitude,search_latlog,search_distance_miles,source_examples
d4826ae4-ae1b-42ce-a732-1564eb2f19d2,San Francisco Ctr,865 Market St,San Francisco,CA,94103,94103,shopping_mall,shopping_center,retail,shopping_mall,0.77,open,,,http://www.sfsoupco.com/,,,4155126776,37.784219,-122.407748,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
73de2081-6606-4506-ac2e-e51c481eea69,Serramonte Shopping Mall,,San Francisco,CA,,,shopping_mall,shopping_center,"shopping,grocery_store",shopping_mall,0.7446339130401611,open,,,,,https://www.facebook.com/186237141429021,,37.71157380736976,-122.41221335681269,"37.7749,-122.4194",10,san_francisco_ca
690c9a3e-66ae-40ee-a019-6b0e996833c3,ShopBase,548 Market St,San Francisco,CA,94104,94104-5401,shopping_mall,shopping_center,flowers_and_gifts_shop,shopping_mall,0.10540545731782913,open,,,https://ezshopbay.com/,support@ezshopbay.com,https://www.facebook.com/106703115550060,+18449094899,37.79010879,-122.40084615,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
d268a317-ff1c-4fbe-a4ff-1b3abe4e6256,Soho Fashion Inc,845 Market St,San Francisco,CA,94103,94103,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,http://www.sohostyle.com,,,,37.78446932223645,-122.40649223327637,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
5c17ff73-91b9-44b9-8416-350aeb55ecc8,Soma,,San Francisco,CA,,,shopping_mall,shopping_center,,shopping_mall,0.5897687077522278,open,,,http://nl.wikipedia.org/wiki/South_of_Market,,https://www.facebook.com/1501084960113907,,37.777222,-122.411111,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
ce5d2095-0caa-4960-85af-7888e2f4d5b8,Stonestown Galleria,3251 20th Ave,San Francisco,CA,94132,94132-1900,shopping_mall,shopping_center,"department_store,shopping",shopping_mall,0.9973025321960449,open,,GNC Live Well,https://www.stonestowngalleria.com/en?cmpid=lc_yext_yext_other_o_none&utm_medium=local&utm_source=other&utm_content=none,,https://www.facebook.com/165489866293,+14155648848,37.72738998,-122.47696426,"37.7749,-122.4194",10,san_francisco_ca
e7019562-ff7e-4e62-a1d3-6b7f97fdcb15,Stonestown Mall,,San Francisco,CA,,,shopping_mall,shopping_center,"department_store,shopping",shopping_mall,0.804050624370575,open,,,https://www.stonestowngalleria.com,,https://www.facebook.com/125487840851953,,37.77996141,-122.43717989,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
d2d7a42b-3ef7-470e-b119-53bd9a398ac9,Tanforan Mall,,San Francisco,CA,,,shopping_mall,shopping_center,"shopping,arts_and_entertainment",shopping_mall,0.7188680768013,open,,,http://www.theshopsattanforan.com/,,https://www.facebook.com/170469039640481,+16508732000,37.731305100241,-122.40461359004,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
62b8a7cc-3a8a-44a8-b630-8491360a3239,Tesla Shop,333 Fremont St,San Francisco,CA,94105,94105-2354,shopping_mall,shopping_center,,shopping_mall,0.6582744717597961,open,,,http://www.teslashop23.com/,admin@teslashop23.com,https://www.facebook.com/110369711825326,,37.78768,-122.39269,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
68f72f71-65a8-4c7c-be97-ddf6dbaca713,The Emporium (San Francisco),,San Francisco,CA,,,shopping_mall,,,,0.7724123597145081,open,,,http://thefoodemporium.com/,,https://www.facebook.com/109397569077965,+14155126776,37.78442,-122.40638,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
b92324b0-fd8c-41c4-a828-2dd2bfbaa11e,The Fillmore Center,1475 Fillmore St,San Francisco,CA,94115,94115,shopping_mall,shopping_center,"rental_services,apartments,condominium,real_estate_service,retail",shopping_mall,0.9471,open,,,https://www.thefillmorecenter.com/,,,4153016952,37.7839317321777,-122.43310546875,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
76ebd1a6-fca8-433e-8987-481c148e816f,Union Square Bid,870 Market St,San Francisco,CA,94102,94102-2900,shopping_mall,shopping_center,"shopping,travel",shopping_mall,0.4356015920639038,open,,,http://visitunionsquaresf.com/,unionsquareplazahotel@gmail.co,https://www.facebook.com/1613343128934548,+14157814456,37.785168,-122.407275,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
582663ad-b0ac-48c3-937d-f5e3569ccc3a,"Union Street, San Francisco",,San Francisco,CA,,,shopping_mall,shopping_center,,shopping_mall,0.9781131148338318,open,,,http://www.unionstreetsf.com/,,https://www.facebook.com/183304975126739,+14154417055,37.7977902,-122.4306962,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
896cb549-cb5e-4a10-948a-c386469e38b3,Westfield San Francisco Centre,865 Market St,San Francisco,CA,94103,94103-1900,shopping_mall,shopping_center,clothing_store,shopping_mall,0.9841337203979492,open,,GNC Live Well,https://www.westfield.com/sanfrancisco,usbvcenterleads@urw.com,https://www.facebook.com/854558357739040,+14156440527,37.78413,-122.40736,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
5c76dadb-2f64-4275-8006-74f71385d87d,Winter Walk,814 Mission St,San Francisco,CA,94103,94103-3018,shopping_mall,shopping_center,shopping,shopping_mall,0.05484692379832268,open,,,https://thebestdealstoday.com/,,https://www.facebook.com/113735348473106,,37.78746706,-122.40643126,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
b2520f6b-966c-4489-b24a-a62995d6f045,Wowcatch - Flying Insect Trap,219 Farallones St,San Francisco,CA,94112,94112-2938,shopping_mall,shopping_center,"professional_services,home_improvement_store",shopping_mall,0.24180223047733307,open,,,http://wowcatch.com/,surpport@wowcatch.com,https://www.facebook.com/635222276330667,+14155280491,37.71379,-122.45981,"37.7749,-122.4194",10,san_francisco_ca
be3aea0c-14fc-4ce0-a54c-883564a36c88,內河碼頭中心,,San Francisco,CA,,,shopping_mall,shopping_center,"shopping,river",shopping_mall,0.6529147028923035,open,,,http://zh.wikipedia.org/zh-tw/%85%B3%01%34%2D%C3,,https://www.facebook.com/813470285412238,,37.794722,-122.397778,"37.7749,-122.4194",10,oakland_ca;san_francisco_ca
2248d05c-5ed2-4bb5-ac6e-a083a6dc871d,Focus Plaza,140 W Valley Blvd,San Gabriel,CA,91776,91776-3760,shopping_mall,shopping_center,"department_store,park",shopping_mall,0.883394181728363,open,,,,,https://www.facebook.com/130985543623737,,34.0782651,-118.10127704,"34.0522,-118.2437",10,los_angeles_ca
0df00b43-31eb-45e5-8b9e-bababf017824,Prospect Plaza,301 W Valley Blvd,San Gabriel,CA,91776,91776-3748,shopping_mall,shopping_center,shopping,shopping_mall,0.6705211997032166,open,,,,,https://www.facebook.com/101787761330509,+16262814911,34.07999437,-118.10424657,"34.0522,-118.2437",10,los_angeles_ca
fa1ce4cf-6838-4822-b220-b14557470959,San Gabriel Square,140 W Valley Blvd,San Gabriel,CA,91776,91776-3760,shopping_mall,shopping_center,cinema,shopping_mall,0.9933253049850463,open,,,http://www.sangabrielsquare.com,,https://www.facebook.com/141599815891676,+16262800786,34.077672,-118.101955,"34.0522,-118.2437",10,los_angeles_ca
fe02744c-f52e-4d10-80de-10dec98ffdac,Sunny Plaza,529 E Valley Blvd,San Gabriel,CA,91776,91776-3641,shopping_mall,shopping_center,retail,shopping_mall,0.7439924478530884,open,,,,,https://www.facebook.com/158682410832607,+16265723666,34.08040863,-118.09307068,"34.0522,-118.2437",10,los_angeles_ca
7e178b17-5e96-4efe-a864-bd034ef39d96,Action Time,925 Blossom Hill Rd,San Jose,CA,95123,95123-1204,shopping_mall,shopping_center,"event_planning,shopping",shopping_mall,0.3209682106971741,open,,action time,http://www.ufegroup.com/,info@ufegroup.com,https://www.facebook.com/288629825204675,+17149440534,37.25199,-121.86203,"37.3382,-121.8863",10,san_jose_ca
f712c759-70ed-40fa-b468-22ed5b680134,Almaden Plaza Shopping Center,Almaden Expressway,San Jose,CA,95118,95118,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,http://www.almadenplaza.com,webmaster@almadenplaza.com,"https://www.twitter.com/boudinbakery,https://www.facebook.com/179266598769749",(408) 265-1140,37.25359971835706,-121.87718239921651,"37.3382,-121.8863",10,san_jose_ca
8920c62a-a4eb-45b6-8ba7-71c6eb30ec85,Almaden Ranch,5160 Cherry Ave,San Jose,CA,95118,95118-3707,shopping_mall,shopping_center,"cinema,shopping",shopping_mall,0.9490745663642883,open,,,http://www.almadenranchsanjose.com,,https://www.facebook.com/776720699375935,,37.25831613,-121.87313156,"37.3382,-121.8863",10,san_jose_ca
22d3473f-8ffb-44e4-83a6-e3c1fb9cb04c,Almaden Via Valiente Plaza,6938 Almaden Expy,San Jose,CA,95120,95120-3201,shopping_mall,shopping_center,,shopping_mall,0.32724133133888245,open,,,,,https://www.facebook.com/424712034214558,,37.21027,-121.846142,"37.3382,-121.8863",10,san_jose_ca
c86b0016-b4d5-494f-b6ac-337bef8aaca0,Annie & Mia Design,,San Jose,CA,,,shopping_mall,shopping_center,,shopping_mall,0.20181524753570557,open,,,https://annieandmiadesign.com/,support@annieandmiadesign.com,https://www.facebook.com/731614086713156,,37.41441,-121.95542,"37.3382,-121.8863",10,san_jose_ca
f8c8a4a9-0dfe-4599-8172-7f01ad9e4fb3,Asian Plaza,975 McLaughlin Ave,San Jose,CA,95122,95122-2612,shopping_mall,shopping_center,"shopping,retail",shopping_mall,0.7151562571525574,open,,,,,https://www.facebook.com/325390378052270,,37.33402511,-121.85540788,"37.3382,-121.8863",10,san_jose_ca
6b9f6ebf-f372-4cb3-9afa-9598767250cd,Avanti Shopping Center,"Avanti Shopping Center, Camden Ave",San Jose,CA,95124,95124,shopping_mall,shopping_center,retail,shopping_mall,0.503531813621521,open,,,,,https://www.facebook.com/298337727664816,,37.23995652,-121.9049921,"37.3382,-121.8863",10,san_jose_ca
acf4f3b4-d1f1-408a-b59f-ac496774ec12,Berryessa Plaza Shopping Center,1710 Berryessa Rd,San Jose,CA,95133,95133-1056,shopping_mall,shopping_center,public_plaza,shopping_mall,0.5794768929481506,open,,,,,https://www.facebook.com/105001741006449,,37.372701,-121.873302,"37.3382,-121.8863",10,san_jose_ca
c30da83f-bbba-47f0-b59a-2b3c333628ba,California Mall,,San Jose,CA,,,shopping_mall,shopping_center,train_station,shopping_mall,0.931835949420929,open,,,http://www.californiamall.com/,,https://www.facebook.com/162887147068668,+12099578629,37.32583577845263,-121.94323789061457,"37.3382,-121.8863",10,san_jose_ca
702dca6d-caec-489d-965c-894ce06737a7,Cambrian Park Plaza,14406 Union Ave,San Jose,CA,95124,95124-2815,shopping_mall,shopping_center,public_plaza,shopping_mall,0.30607733130455017,open,,,http://cambrianparkplazashoppingcenter.com/,,https://www.facebook.com/1812591019008829,+18338004343,37.26095019,-121.93086356,"37.3382,-121.8863",10,san_jose_ca
eb7131a8-dec9-431f-b283-09131e787276,Cambrian Park Plaza,14406 Union Ave,San Jose,CA,95124,95124,shopping_mall,shopping_center,retail,shopping_mall,0.9471,open,,,https://properties.kimcorealty.com/p/commercial-real-estate-listings/San+Jose-CA-95124/118560,,,8338004343,37.2598182,-121.9313556,"37.3382,-121.8863",10,san_jose_ca
8d671b51-5b35-44ac-867b-391d53b93075,Canyon Creek Plaza,5667 Silver Creek Valley Rd,San Jose,CA,95138,95138,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,http://www.canyoncreekplaza.com,,,(408) 513-8200,37.28792605090611,-121.7806456927737,"37.3382,-121.8863",10,san_jose_ca
cfe719a5-4e13-4ee4-ad07-96333dfcb46e,Capitol Square Mall,352 N Capitol Ave,San Jose,CA,95133,95133-1937,shopping_mall,shopping_center,"clothing_store,shopping",shopping_mall,0.9530096596479416,open,,,http://stores.gnc.com/ca/san-jose/3384,martwill73@yahoo.com,https://www.facebook.com/276195532522975,+14083940066,37.37287339,-121.84394337,"37.3382,-121.8863",10,san_jose_ca
5544bd21-c4aa-4265-bc96-5d9500568786,Eastridge-South,Rigoletto Dr,San Jose,CA,95122,95122,shopping_mall,shopping_center,cinema,shopping_mall,0.5572963953018188,open,,,,,https://www.facebook.com/441757959336639,,37.3223468,-121.8158984,"37.3382,-121.8863",10,san_jose_ca
255a7614-846d-4901-8992-da0b1ddc8d6a,El Paseo De Saratoga,700 El Paseo de Saratoga,San Jose,CA,95130,95130-1625,shopping_mall,shopping_center,shopping,shopping_mall,0.9800980091094971,open,,,https://www.amctheatres.com/movie-theatres/san-jose/amc-saratoga-14,,https://www.facebook.com/110224685713111,+14083744928,37.28851,-121.990147,"37.3382,-121.8863",10,san_jose_ca
e2dbecf3-abf3-4eb8-819d-138593a9d86c,El Paseo de Saratoga,1000 El Paseo de Saratoga,San Jose,CA,95130,95130,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,http://www.terramarcenters.com/properties/el-paseo-de-saratoga,,https://www.facebook.com/110224685713111,(408) 874-0670,37.28954,-121.9922,"37.3382,-121.8863",10,san_jose_ca
577dc82b-d53a-448e-96fc-6e3edf84a031,Evergreen Village Square,4055 Evergreen Village Sq,San Jose,CA,95135,95135-1748,shopping_mall,shopping_center,"shopping,public_plaza",shopping_mall,0.966120183467865,open,,,http://evergreenvillagesquare.com,evergreenvillagesquare@gmail.com,https://www.facebook.com/138625382867090,+18007621641,37.3138038,-121.7739565,"37.3382,-121.8863",10,san_jose_ca
634e46d4-4790-42ed-a1bf-36502462b40f,First Choice Commercial,1231 Simonson Way,San Jose,CA,95121,95121-2263,shopping_mall,shopping_center,"shopping,professional_services",shopping_mall,0.5656050443649292,open,,,,,https://www.facebook.com/660086287461729,+14082265795,37.312863,-121.831011,"37.3382,-121.8863",10,san_jose_ca
af3749ef-c60a-4be2-930e-a8dfa2755ec7,Food Court @ westfield mall,,San Jose,CA,,,shopping_mall,shopping_center,"eat_and_drink,shopping",shopping_mall,0.7491658926010132,open,,,,,https://www.facebook.com/108343905911388,,37.32617354206938,-121.94435986452928,"37.3382,-121.8863",10,san_jose_ca
98597d46-42f8-4387-8c01-ded003ef830b,Foxworthy Shopping Center,1445 Foxworthy Ave,San Jose,CA,95118,95118-1100,shopping_mall,shopping_center,"dry_cleaning,shopping",shopping_mall,0.6181405782699585,open,,,http://www.pwmarkets.com/locations.php?store=foxworthy1,,https://www.facebook.com/122969117759534,+14082645781,37.27509578,-121.89234656,"37.3382,-121.8863",10,san_jose_ca
75adce4c-59ff-4a97-b50d-cd0a80f4d272,Gilroy Premium Outlets,,San Jose,CA,,,shopping_mall,shopping_center,grocery_store,shopping_mall,0.7484027147293091,open,,,http://www.premiumoutlets.com/outlets/outlet.asp?id=23,,https://www.facebook.com/120815934648224,,37.3027353944,-121.820826554,"37.3382,-121.8863",10,san_jose_ca
d63cd3bd-d043-4754-adc8-ee287417252a,Grand Century Shopping Mall,1111 Story Rd,San Jose,CA,95122,95122-2663,shopping_mall,shopping_center,"vietnamese_restaurant,shopping",shopping_mall,0.9835469722747803,open,,,https://www.groupon.com/biz/san-jose/grand-century-shopping-mall,,https://www.facebook.com/134430359941774,+14082953175,37.33329514,-121.85670502,"37.3382,-121.8863",10,san_jose_ca
c8ca607b-4c10-4574-a9ad-73b077ce386d,Hacienda Gardens,3005 Meridian Ave,San Jose,CA,95124,95124-2455,shopping_mall,shopping_center,"chinese_restaurant,shopping",shopping_mall,0.471463680267334,open,,,,,https://www.facebook.com/102730456990679,,37.26925321,-121.90652098,"37.3382,-121.8863",10,san_jose_ca
0a9b3f4f-963c-49fe-b411-cf19a50a613d,Kyle’s Smog,1192 S 6th St,San Jose,CA,95112,95112-5920,shopping_mall,shopping_center,shopping,shopping_mall,0.8363903760910034,open,,,,,https://www.facebook.com/1408843736066113,+14088989898,37.32124,-121.87182,"37.3382,-121.8863",10,san_jose_ca
61a2fb22-906e-4bf4-a3d8-48a73521bc51,La Placita Tropicana,1199 S King Rd,San Jose,CA,95122,95122-2116,shopping_mall,shopping_center,"cinema,eat_and_drink",shopping_mall,0.9939390420913696,open,,,https://drive.google.com/file/d/1ievNGx6OBf6gn1DpbIC8fl6kY6kAnF6S/view?usp=sharing,,https://www.facebook.com/155582271256737,+14087703250,37.33831955,-121.84282107,"37.3382,-121.8863",10,san_jose_ca
c94a8858-b283-4052-b143-b864a2527e47,Little Saigon Plaza II,1156 Story Rd,San Jose,CA,95122,95122-2635,shopping_mall,shopping_center,shopping,shopping_mall,0.26192066073417664,open,,,,,https://www.facebook.com/131950650221639,,37.3328388,-121.85273331,"37.3382,-121.8863",10,san_jose_ca
338e126a-309f-4cdc-a6a3-b5573e551dfa,MV Mall,2857 Senter Rd,San Jose,CA,95111,95111-1100,shopping_mall,shopping_center,,shopping_mall,0.46448013186454773,open,,,,mvcosmetic@yahoo.com,https://www.facebook.com/174683739061898,+17147229709,37.29953199,-121.84021257,"37.3382,-121.8863",10,san_jose_ca
98a1c759-fe8f-4e21-a608-d300fb32668c,Mitsuwa Marketplace,675 Saratoga Ave,San Jose,CA,95129,95129-2052,shopping_mall,shopping_center,"supermarket,grocery_store",shopping_mall,0.9943578839302063,open,,,https://www.mitsuwa.com,info@mitsuwa.com,https://www.facebook.com/120349384681997,+14082556699,37.31494452,-121.97779091,"37.3382,-121.8863",10,san_jose_ca
67e029f9-9c87-4d41-91b3-36cdeaecf329,Monterey Plaza,5500 Monterey Hwy,San Jose,CA,95138,95138-1529,shopping_mall,shopping_center,shopping,shopping_mall,0.9928262412846088,open,,,https://www.kimcorealty.com/1468,,https://www.facebook.com/141838485857062,+18338004343,37.254971,-121.798691,"37.3382,-121.8863",10,san_jose_ca
bf03e3a4-65ee-45fe-b92f-7d00868b3fdd,New Senter Plaza,2611 Senter Rd,San Jose,CA,95111,95111-1185,shopping_mall,shopping_center,"financial_service,real_estate_agent",shopping_mall,0.6536674499511719,open,,,,,https://www.facebook.com/113114195697069,+14082178597,37.3028183,-121.843399,"37.3382,-121.8863",10,san_jose_ca
d355f7d1-19e2-4d17-a2d6-e6cb3b765e32,Oakridg Mall,,San Jose,CA,,,shopping_mall,shopping_center,,shopping_mall,0.632787823677063,open,,,http://www.westfield.com/oakridge,,https://www.facebook.com/292241641629320,,37.225713140847,-121.80345231871,"37.3382,-121.8863",10,san_jose_ca
bcc39d4b-6987-4c61-a28d-b27c710fc0a1,Oakridge Easter Bunny,,San Jose,CA,,,shopping_mall,shopping_center,,shopping_mall,0.524978518486023,open,,,,,https://www.facebook.com/495732937569509,,37.251577,-121.864689,"37.3382,-121.8863",10,san_jose_ca
1abea656-af7f-4746-8a8f-8bc8ba0cff72,Okridge Mall,215 Blossom Hill Rd,San Jose,CA,95123,95123-2202,shopping_mall,shopping_center,"department_store,clothing_store",shopping_mall,0.7025648355484009,open,,,http://www.oakridgemall.com/,,https://www.facebook.com/1434924530064849,+14082243333,37.251743,-121.862665,"37.3382,-121.8863",10,san_jose_ca
0f82256b-b7be-47ea-821e-033d4161d3e5,Park Lane Plaza,5150 Moorpark Ave,San Jose,CA,95129,95129-2139,shopping_mall,shopping_center,public_plaza,shopping_mall,0.9469448924064636,open,,,,,https://www.facebook.com/312073726294929,,37.30916248,-121.99445393,"37.3382,-121.8863",10,san_jose_ca
cd927a5f-52a9-4f9b-baaa-5797f4ffd1dd,Plant Shopping Center,1 Curtner Ave,San Jose,CA,95125,95125-1086,shopping_mall,shopping_center,shopping,shopping_mall,0.9966235160827637,open,,,http://www.theplantsanjose.com,theplantshoppingcenter@gmail.com,https://www.facebook.com/528320597027889,+14084040400,37.30290588,-121.86523347,"37.3382,-121.8863",10,san_jose_ca
c897d947-192c-4739-8699-2760539faaec,Plaza de Santa Teresa,6219 Santa Teresa Blvd,San Jose,CA,95119,95119-1436,shopping_mall,shopping_center,shopping,shopping_mall,0.4593082666397095,open,,,,,https://www.facebook.com/351509685450323,,37.23674646,-121.80218598,"37.3382,-121.8863",10,san_jose_ca
07d66a3c-5dbb-4f9c-85e2-9093a9e03040,River Oaks Plaza,670 River Oaks Pkwy,San Jose,CA,95134,95134-1988,shopping_mall,shopping_center,"shopping,public_plaza",shopping_mall,0.9934454888105393,open,,,http://sheaproperties.com/retail/detail/2/river-oaks-marketplace,,https://www.facebook.com/1766030586998622,+14089828474,37.39812808,-121.92402182,"37.3382,-121.8863",10,san_jose_ca
9508bd38-67ab-4605-a905-bd4322344a9e,Robertsville Square,5045 Almaden Expy,San Jose,CA,95118,95118-2008,shopping_mall,shopping_center,shopping,shopping_mall,0.8685872554779053,open,,,,,https://www.facebook.com/271537093705422,,37.25769108,-121.87700879,"37.3382,-121.8863",10,san_jose_ca
079f44dd-cb88-4069-ad52-05b8b4341f28,San Jose Market Center,543 Coleman Ave,San Jose,CA,95110,95110-2047,shopping_mall,shopping_center,,shopping_mall,0.9843738079071045,open,,,,,https://www.facebook.com/238601200244679,+14083462022,37.33968425,-121.90712927,"37.3382,-121.8863",10,san_jose_ca
47f7cd94-e06b-4c4a-8788-c7a66eb44500,San Jose Marketplace,1701 Airport Blvd,San Jose,CA,95110,95110,shopping_mall,shopping_center,,shopping_mall,0.43703410029411316,open,,,,,https://www.facebook.com/175894423361539,,37.36455235,-121.92367185,"37.3382,-121.8863",10,san_jose_ca
99914ca1-9dcf-4509-a0ce-4d626842775e,San Jose Vietnam Town,909 Story Rd,San Jose,CA,95122,95122-2633,shopping_mall,shopping_center,shopping,shopping_mall,0.9733200073242188,open,,,https://www.vietnamtownonline.com/,,https://www.facebook.com/144308625627277,+14088779900,37.33206967,-121.85732259,"37.3382,-121.8863",10,san_jose_ca
ea22e065-c3bf-464b-91bb-7a407f7a560f,San Jose-princeton Plaza,,San Jose,CA,,,shopping_mall,shopping_center,"farmers_market,shopping",shopping_mall,0.963045060634613,open,,,http://www.localharvest.org/farmers-markets/M9082,,https://www.facebook.com/113425308744596,+14082664122,37.245200548181,-121.89073951184,"37.3382,-121.8863",10,san_jose_ca
ed497284-6796-42ee-add2-d375650895b2,San Jose-the Plant,,San Jose,CA,,,shopping_mall,shopping_center,shopping,shopping_mall,0.7569299340248108,open,,,http://www.theplantsanjose.com/,,https://www.facebook.com/158191420913547,+16027786062,37.3052,-121.863,"37.3382,-121.8863",10,san_jose_ca
e8e811b8-e42a-420f-a244-a28d22bf4373,San Mateo Mall,11950 Vallejo Dr,San Jose,CA,95070,95070-3622,shopping_mall,shopping_center,"shopping,cinema",shopping_mall,0.537889838218689,open,,,,,https://www.facebook.com/1686788661550467,+14087182064,37.29416,-121.98404,"37.3382,-121.8863",10,san_jose_ca
17a8b738-1673-4f56-b87e-95a6c7c57a60,Santa Teresa Main Street Shopping Center,870 Blossom Hill Rd,San Jose,CA,95123,95123-2725,shopping_mall,shopping_center,shopping,shopping_mall,0.9609247547388077,open,,,http://santateresamainstreetshoppingcenter1.placeweb.site,,https://www.facebook.com/159429757421978,+14082268933,37.24946808,-121.85783359,"37.3382,-121.8863",10,san_jose_ca
89456ae1-7be2-4c5d-b698-e8a85e4e2d10,Santa Teresa Square,5890-5892 Santa Teresa Blvd,San Jose,CA,95123,95123,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,https://www.shoppinginsj.com/santa-teresa-square,,,(800) 762-1641,37.23720648296989,-121.83222174227431,"37.3382,-121.8863",10,san_jose_ca
67ef99ff-3207-472c-ad4b-2772e359b1f1,Santana Row,377 Santana Row,San Jose,CA,95128,95128-2053,shopping_mall,shopping_center,,shopping_mall,0.982623279094696,open,,,http://www.SantanaRow.com/,concierge@santanarow.com,https://www.facebook.com/17159235674,+14085514611,37.32023383,-121.94807891,"37.3382,-121.8863",10,san_jose_ca
eebe90d5-cdb8-44c5-a50b-1631ab2b92f0,Santana Row,377 Santana Row 1105,San Jose,CA,95128,95128,shopping_mall,shopping_center,"used_car_dealer,automotive,retail",shopping_mall,0.862,open,,,http://www.santanarow.com/,,,4089883600,37.3207168579102,-121.948425292969,"37.3382,-121.8863",10,san_jose_ca
a362bfe0-f363-4df8-8b12-638fff71562e,Santana Row And Westfield Mall,,San Jose,CA,,,shopping_mall,shopping_center,shopping,shopping_mall,0.794773280620575,open,,,http://www.santanarow.com,,https://www.facebook.com/171356219591058,+14085514611,37.32593790480605,-121.94455326731571,"37.3382,-121.8863",10,san_jose_ca
f178fe10-5429-4347-a003-4e38fdd07cd1,Saratoga Square,385 Saratoga Ave,San Jose,CA,95129,95129-1325,shopping_mall,shopping_center,"shopping,cinema",shopping_mall,0.9876729154586792,open,,,https://www.shoppinginsj.com/,,https://www.facebook.com/109705160422528,+14082474888,37.31935114,-121.97431555,"37.3382,-121.8863",10,san_jose_ca
0baed82a-13e1-4802-88cf-b58b482fec29,Silver Creek Plaza,1707 E Capitol Expy,San Jose,CA,95121,95121,shopping_mall,shopping_center,retail,shopping_mall,0.77,open,,,https://properties.kimcorealty.com/p/commercial-real-estate-listings/San+Jose-CA-95121/118840,,,8338004343,37.3095092,-121.8090306,"37.3382,-121.8863",10,san_jose_ca
ed85b825-c9b0-4bd4-9bb4-2c9b0c78e37a,Stevens Creek Central,5146 Stevens Creek Blvd,San Jose,CA,95129,95129,shopping_mall,shopping_center,"online_shop,retail",shopping_mall,0.77,open,,,https://weingartenrealty.propertycapsule.com/p/retail-real-estate/SanJose-CA-95129/stevenscreekcentral,,,9167271005,37.32214,-121.99511,"37.3382,-121.8863",10,san_jose_ca
7d70c9ba-1724-45c0-9216-dd1382b6a205,Stevens Creek Central,5146 Stevens Creek Blvd,San Jose,CA,95129,95129-1019,shopping_mall,shopping_center,shopping,shopping_mall,0.9883417745947838,open,,,https://properties.kimcorealty.com/p/commercial-real-estate-listings/San+Jose-CA-95129/118190,,https://www.facebook.com/243208236200427,+18338004343,37.32195796,-121.99513405,"37.3382,-121.8863",10,san_jose_ca
8c91a45f-53b2-4557-b925-3610df260777,Strawberry Park Shopping Center,4334 Moorpark Ave,San Jose,CA,95129,95129-2030,shopping_mall,shopping_center,"park,commercial_real_estate",shopping_mall,0.9849191612005234,open,,,http://www.jpnarts.org,,https://www.facebook.com/194173854795410,+14084183535,37.31584660247108,-121.97798689778054,"37.3382,-121.8863",10,san_jose_ca
81b9c186-0103-4b05-bfa7-dd9df70bf166,Sun Garden Shopping Center,1450 Monterey Hwy,San Jose,CA,95110,95110-3445,shopping_mall,shopping_center,"eat_and_drink,parking",shopping_mall,0.7599235773086548,open,,,,,https://www.facebook.com/1428275437470911,,37.31611,-121.871062,"37.3382,-121.8863",10,san_jose_ca
84e43aba-f002-46eb-9eb1-421f73a4206d,Sun Plaza San Jose,2549 S King Rd,San Jose,CA,95122,95122-1892,shopping_mall,shopping_center,shopping,shopping_mall,0.8354767560958862,open,,,http://www.sunplazasanjose.com,,https://www.facebook.com/596001620758926,+14082230458,37.31955842,-121.82400284,"37.3382,-121.8863",10,san_jose_ca
fd50d3e2-9a33-42fc-bd44-daeee1f55557,Superior Outlet Center,730 The Alameda,San Jose,CA,95126,95126-3154,shopping_mall,shopping_center,"furniture_store,shopping",shopping_mall,0.3127117156982422,open,,,,,https://www.facebook.com/111916128838833,+14082933123,37.331493,-121.9041,"37.3382,-121.8863",10,san_jose_ca
b7633845-7098-4128-90ab-4ced97983381,Tapaya,1822 Arroyo de Platina,San Jose,CA,95116,95116-1328,shopping_mall,shopping_center,"bar,professional_services",shopping_mall,0.3501778841018677,open,,,,,https://www.facebook.com/1448291838827812,+14088027609,37.35866,-121.8552,"37.3382,-121.8863",10,san_jose_ca
01378a90-dbe7-4bc0-9361-1c750eb10c6a,The Eastridge Mall,,San Jose,CA,,,shopping_mall,shopping_center,"delicatessen,cinema",shopping_mall,0.7054100632667542,open,,,http://www.shopeastridge.com/,,https://www.facebook.com/245920698798423,,37.35871173,-121.86943599,"37.3382,-121.8863",10,san_jose_ca
