id,business_name,business_address,city,state,zipcode,basic_category,category_primary,category_alternate,taxonomy_primary,confidence,operating_status,brand_name_primary,websites,latitude,longitude,search_latlog,search_distance_miles,source_batch_hint
b92f98df-6eb8-4b49-9616-e390ba7b9156,The Roost at SweetCreek,85 Meriwether Rd,Montgomery,AL,36064,coffee_shop,coffee_shop,"smoothie_juice_bar,cafe",coffee_shop,0.932069718837738,open,,,32.275156,-86.172847,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
a97c563a-ed60-4cee-b209-47984ef1dc68,The Tea Garden,6450 Atlanta Hwy,Montgomery,AL,36117,non_alcoholic_beverage_venue,tea_room,cafe,tea_room,0.95060133934021,open,,https://www.facebook.com/100057197361000/posts/1859917980721754/,32.38188644,-86.1849896,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
a815a944-3b7e-4fee-8b34-506d8ebec316,7 Brew Coffee,2206 Moody Pkwy,Moody,AL,35004,coffee_shop,coffee_shop,restaurant,coffee_shop,0.9879518151283264,open,,https://7brew.com/location/alabama-moody-000045,33.5727440736915,-86.51810286756572,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
5a956e52-19c4-4a7f-9669-4cc0e0f5e525,7 Brew Coffee,2206 Moody Pkwy,Moody,AL,35004,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,https://7brew.com/location/alabama-moody-000045,33.573718,-86.517658,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
6823c981-5f09-4583-98db-c83200a15e7a,Common Grounds,1005 Crossroads Plaza Dr,Moody,AL,35004,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,http://www.gpchurch.tv,33.59272765966025,-86.49613509945434,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
e3891e03-a85e-4fe6-824b-5ac1316808bb,Starbucks,2281 Moody Pkwy,Moody,AL,35004,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9427152872085571,open,Starbucks,https://www.starbucks.com/store-locator/store/1044059/hwy-411-blueridge-dr-2281-moody-parkway-moody-al-35004-us,33.57274793,-86.5181857,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
af831332-0c44-40a2-93ea-49002904a5b5,Starbucks,2281 Moody Pkwy,Moody,AL,35004,coffee_shop,coffee_shop,restaurant,coffee_shop,0.862,open,,,33.57547,-86.51701,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
85607f2e-1708-4609-a933-abe8da3b610e,O'Henry's Coffees,93 Euclid Ave,Mountain Brk,AL,35213,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,http://www.ohenryscoffees.com,33.50279779480168,-86.75737025810248,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
5bd0c78d-6af9-45c4-aed4-6addb91b745d,Revelator Mountain Bro,2510 Park Lane Ct S,Mountain Brk,AL,35223,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,https://revelatorcoffee.com/pages/alabama-locations&cachebuster=1622907000,33.48647158158469,-86.7735493697505,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
987f6120-8f71-4c3f-9df9-dc39082c574a,Allegro Coffee Company,3100 Cahaba Village Plz,Mountain Brook,AL,35243,coffee_shop,coffee_shop,"cafe,french_restaurant",coffee_shop,0.42198237776756287,open,Allegro Coffee Company,https://www.allegrocoffee.com/locations/birmingham/alabama/mountain-brook,33.460139,-86.752608,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
03caf55f-b670-41be-b2db-3f9cfc7ecade,Revelator Coffee Company,291 Rele St,Mountain Brook,AL,35223,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,http://www.revelatorcoffee.com,33.48649277063024,-86.77321093171497,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
8286e2f2-54e0-46a8-bca8-c8ea626c1b2b,Starbucks,2738 Cahaba Rd (Cahaba & Hollywood),Mountain Brook,AL,35223,coffee_shop,coffee_shop,restaurant,coffee_shop,0.9471,open,,,33.4840186,-86.7737309,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
d94ad4ce-28a6-4b93-bd63-55e40f84b5a7,Starbucks,381 Rele St,Mountain Brook,AL,35223,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9614235758781433,open,Starbucks,https://www.starbucks.com/store-locator/store/15384/,33.48506679,-86.77319966,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
d08d067d-e096-439d-8f9d-54802043257b,Starbucks,381 Rele St,Mountain Brook,AL,35223,coffee_shop,coffee_shop,restaurant,coffee_shop,0.77,open,,https://www.starbucks.com/store-locator/store/15384/,33.4865006,-86.7736891,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
193c2d07-b4e4-48ef-b046-7ef8de44357d,Okay ES,8000 River Rd #6B,Ohatchee,AL,36271,coffee_shop,coffee_shop,,coffee_shop,0.5796982645988464,open,,,33.7349,-86.08172,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
81fc90da-579b-4054-bb67-e1dd2953390e,Boonie Hat Coffee Company,116 S 8th St,Opelika,AL,36801,coffee_shop,coffee_shop,cafe,coffee_shop,0.9791361689567566,open,,https://www.booniehatcoffee.com/,32.64782918,-85.37860402,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
eac12f9f-4c37-4c61-9f41-57587f1e6ac1,Coffee 4 Missions Roasters,1619 Thomason Dr,Opelika,AL,36801,coffee_shop,coffee_shop,cafe,coffee_shop,0.469829797744751,open,,https://www.Coffee4Missions.com/,32.63257236,-85.40500935,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
68c6239c-6a98-4031-a67d-2e63934fe4bf,Joe Muggs Cafè,2243 Tiger Town Pkwy,Opelika,AL,36801,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.8870818614959717,open,,http://booksamillion.com,32.617546,-85.40688,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
86bf3207-ec63-4d25-94e2-ddfac4982a2f,Mama Mocha's Coffee Bodega,715 1st Ave,Opelika,AL,36801,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,http://mamamocha.com,32.64948479884037,-85.37948343376843,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
b8f63984-f7eb-456e-adfd-b53760dfa4cb,Mama Mocha's Coffee Roasting,715 1st Ave,Opelika,AL,36801,coffee_shop,coffee_shop,cafe,coffee_shop,0.9056183695793152,open,,http://www.mamamochas.com/,32.64947786,-85.37970227,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
081ec6ed-9e3b-4ce0-a673-3bfd72f08f2c,Mama Mocha's Espresso Bar,715 1st Ave,Opelika,AL,36801,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.8974762558937073,open,,http://www.mamamochasopelika.com/,32.64951382,-85.37965973,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
16c731bc-b02a-48e0-8f56-5c59a892bb0a,Market Street Coffee Shop,116 S 8th St,Opelika,AL,36801,coffee_shop,coffee_shop,"cafe,bakery",coffee_shop,0.9742787480354309,open,Market Street,https://market-street-coffee-shop.square.site/?location=11ee237a2690ecc488b53cecef6d5b2a,32.64792203,-85.3784844,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
a1e2f6e7-000d-4f7f-aeed-f38352f81573,Ristretto Lounge,"1800 Corporate Dr, Opelika, AL 36801-6847, United States",Opelika,AL,36801,coffee_shop,coffee_shop,"cafe,lounge",coffee_shop,0.9880253672599792,open,,http://www.ristrettolounge.co/,32.61917806,-85.41543584,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
177d3315-1f28-4833-9007-f0b218983d34,Side Track,817 S Railroad Ave,Opelika,AL,36801,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9937949180603027,open,,http://sidetrackcoffee.co/,32.64752828,-85.37959207,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
3303e020-85cd-4990-8acb-d5dc9a83f89b,Starbucks,2640 Enterprise Dr,Opelika,AL,36801,coffee_shop,coffee_shop,restaurant,coffee_shop,0.9646666646003723,open,,https://www.starbucks.com/store-locator/store/9558,32.61748,-85.4108,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
16bc042e-b984-4ada-8e64-bfaaebd7e4fc,Starbucks,2056 Interstate Dr,Opelika,AL,36801,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9998768726336956,open,Starbucks,https://www.starbucks.com/store-locator/store/9680/,32.61797886,-85.40385368,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
e209567b-61d8-498e-946f-1791fca009c0,Starbucks,1700 Capps Lndg,Opelika,AL,36804,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9917823320627213,open,Starbucks,https://www.starbucks.com/store-locator/store/1045409/i-85-gateway-1620-capps-landing-opelika-al-36804-us,32.61503684,-85.40032487,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
6ad148c8-ea8a-442a-b895-cb5e13062b8d,The Coffee Shop,122 S 8th St,Opelika,AL,36801,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9535045623779297,open,,https://order.toasttab.com/online/thecoffeeshopal,32.64770538,-85.37849297,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
d9297e97-2202-4991-9250-76f9c2cdbf55,The Hornady Coffee Company,500 26th St #406,Opelika,AL,36801,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,http://www.hornadycoffee.com,32.637796516663585,-85.41825565679973,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
f3a4c17e-f2c2-475c-a2b7-1ae1249896ec,The Well,824 Avenue A,Opelika,AL,36801,non_alcoholic_beverage_venue,tea_room,"cafe,restaurant",tea_room,0.9757440090179443,open,,http://thewellopelika.square.site/the-speakeasy?utm_source=ig&utm_medium=social&utm_content=link_in_bio,32.6468743,-85.37918689,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
1879fe7a-8d13-4e81-b87f-88d1e1d3a8df,Toomer's Coffee Shop & Roastery,1619 Thomason Dr Ste B,Opelika,AL,36801,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,http://www.toomerscoffee.com,32.6334,-85.40494,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
b12d17c8-9cb9-4e59-843a-5079b742912a,Toomers Coffee Roasters,1619 Thomason Dr,Opelika,AL,36801,coffee_shop,coffee_shop,cafe,coffee_shop,0.9791720509529114,open,,https://www.ToomersCoffee.com/,32.63259128,-85.40490125,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
80976abf-ea06-47c2-a4b6-a9c4442d1c68,Dunkin',700 S Quintard Ave,Oxford,AL,36203,coffee_shop,coffee_shop,restaurant,coffee_shop,0.933912992477417,open,,https://locations.dunkindonuts.com/en/al/oxford/700-s-quintard-ave/362997?utm_source=bing&utm_medium=local&utm_campaign=localmaps&utm_content=362997&y_source=1_Mjc5NjMwOTAtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,33.61273389999999,-85.8238149,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
2446559d-54c6-44fa-b401-2301e97d202f,McDonald's,1015 Hwy 21 S,Oxford,AL,36201,coffee_shop,coffee_shop,"burger_restaurant,fast_food_restaurant,restaurant",coffee_shop,0.9881299734115601,open,,https://www.mcdonalds.com/us/en-us/location/al/oxford/1015-hwy-21-s/3636.html?cid=RF:YXT:RoN::Clicks,33.607049467772555,-85.82826580489348,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
d826da77-d335-4f52-bb52-d9f6c2061954,Panera Bread,21 Commons Way,Oxford,AL,36203,coffee_shop,coffee_shop,"cafe,salad_bar,sandwich_shop,soup_restaurant,food,restaurant",coffee_shop,0.9556896686553955,open,,https://www.panerabread.com/en-us/cafe/locations/al/oxford/21-commons-way,33.607743,-85.786786,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
ffd705f6-dc03-41bd-9033-5b52aa972033,Starbucks,400 Oxford Exchange Blvd,Oxford,AL,36203,coffee_shop,coffee_shop,restaurant,coffee_shop,0.9835431590390206,open,,https://www.starbucks.com/store-locator/store/7255,33.6088,-85.78493,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
a648427c-f535-4b99-a36a-1dd6ebc83578,Buck Creek Coffee and Smoothies,2947 Pelham Pkwy,Pelham,AL,35124,coffee_shop,coffee_shop,"cafe,smoothie_juice_bar",coffee_shop,0.9420665502548218,open,,http://www.buckcreekcoffee.com/,33.29958307,-86.80928756,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
e2ef5b6c-eb3f-4e9c-b99f-ce1e89b0bce3,Kai's Koffee,2953 Pelham Pkwy,Pelham,AL,35124,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,http://acupofkai.com,33.2995672806035,-86.80916773581963,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
fc920fa3-5ba7-4414-ade6-7696fdbcb25a,Non-Fiction Coffee Co.,402 Cahaba Valley Cir,Pelham,AL,35124,coffee_shop,coffee_shop,"cafe,eat_and_drink",coffee_shop,0.9606910347938538,open,,http://NonFictionCoffee.org/,33.34106154,-86.78795978,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
d10606aa-2c02-4550-b2d7-e9fae4d49907,Palma Nutrition,2969 Pelham Pkwy,Pelham,AL,35124,non_alcoholic_beverage_venue,tea_room,,tea_room,0.3402179479598999,open,,,33.29769,-86.81063,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
dd927305-fae8-4050-af6f-e5e1de86fc6b,Starbucks,240 Cahaba Valley Rd,Pelham,AL,35124,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9972105622291565,open,Starbucks,https://www.starbucks.com/store-locator/store/1027078,33.33327341,-86.78635837,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
2c8f4ab3-9cd7-467a-951f-542fcff22dad,Starbucks,240 Cahaba Valley Rd,Pelham,AL,35124,coffee_shop,coffee_shop,restaurant,coffee_shop,0.9947139620780945,open,,https://www.starbucks.com/store-locator/store/1027078,33.33204612,-86.78921755,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
f74224fa-4634-4822-8298-6fe82994bb33,Brook Coffeehouse and Event Center,4204 Martin Street South,Pell City,AL,35054,coffee_shop,coffee_shop,"topic_concert_venue,community_services_non_profits",coffee_shop,0.9121020436286926,open,,,33.529014326976,-86.291604635024,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
9e3cc6d2-b405-4d0a-a9f8-24ded719a2b6,Lakeside Coffee House & Princess Cupcakes,1604 Martin St S,Pell City,AL,35128,coffee_shop,coffee_shop,,coffee_shop,0.77,open,,,33.57089034869038,-86.2716264536732,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
06788a47-445c-49b4-acd4-91018520a9d7,Pell City Coffee Company,1605 Martin St S,Pell City,AL,35128,coffee_shop,coffee_shop,"restaurant,smoothie_juice_bar",coffee_shop,0.946734607219696,open,,http://www.lakesidecoffeehouse.com,33.57066811,-86.2720428,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
ae55b0a8-071d-4df9-881e-a94e538a5afd,Starbucks,2401 Dr John Haynes Dr,Pell City,AL,35125,coffee_shop,coffee_shop,"cafe,bakery",coffee_shop,0.9999187752509117,open,Starbucks,https://www.starbucks.ca/store-locator/store/1032838/i-20-us-hwy-231-2401-dr-john-haynes-dr-pell-city-al-35125-us,33.60346162,-86.28115943,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
13dc87da-ab10-4967-8a61-93a8076556d1,Dunkin',"1413 Highway 280 BYP, Suite B",Phenix City,AL,36867,coffee_shop,coffee_shop,"donuts,fast_food_restaurant,restaurant",coffee_shop,0.9943656921386719,open,,https://locations.dunkindonuts.com/en/al/phenix-city/1413-highway-280-byp/354935?utm_source=bing&utm_medium=local&utm_campaign=localmaps&utm_content=354935&y_source=1_MTIxMTA0MTYtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,32.474192585776066,-85.03079122597751,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
1df527f0-9170-45ad-a0df-167e3623af0b,Highway 280,2039 US Highway 280-431,Phenix City,AL,36867,coffee_shop,coffee_shop,"cafe,coffee_roastery",coffee_shop,0.4,open,Dutch Bros. Coffee,https://locations.dutchbros.com/dutch-bros-coffee-al/phenix-city/2039-us-highway-280-431,32.48036,-85.03173,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
4c2f5cb9-7d01-4d69-b20a-858de1de00e5,Starbucks,3539 U S 431,Phenix City,AL,36867,coffee_shop,coffee_shop,,coffee_shop,0.9845875234568119,open,,,32.4946556,-85.0413892,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
69951c6d-7632-4d9a-8206-103c7e2d8eb6,The Coffee Hut,9665 Lee Road 240,Phenix City,AL,36870,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9606910347938538,open,,http://www.coffeehutinc.com/,32.49366444,-85.09648519,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
f3f80e66-8cf1-4dbb-b076-03fb93b61ac4,The Mustard Seed at Sydney's,3810 Opelika Rd,Phenix City,AL,36870,coffee_shop,coffee_shop,"restaurant,sandwich_shop",coffee_shop,0.9856749176979065,open,,https://theseedattherapids.my.canva.site/themustardseed-menu,32.50070781,-85.05765914,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
6abf2103-1009-444f-83a1-a47e8a4aa400,Big Fish Coffee,510 S Center Ave,Piedmont,AL,36272,coffee_shop,coffee_shop,"cafe,grocery_store",coffee_shop,0.5286630988121033,open,,www.bigfishcoffee.com,33.91577,-85.61028,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
5f0b02c7-35ae-468e-9425-50afc2586613,Dugger Mountain Fudge & Coffee Co.,614 N Main St,Piedmont,AL,36272,coffee_shop,coffee_shop,"cafe,desserts",coffee_shop,0.9189026355743408,open,,http://Duggermountainfudgeshop.com/,33.93098664,-85.61377451,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
08c202b3-946d-4a1b-a16e-d7c7bb0ff5de,Rabbittown Cafe,900 Rabbittown Rd,Piedmont,AL,36272,coffee_shop,coffee_shop,"cafe,american_restaurant",coffee_shop,0.9677715981006623,open,,http://www.therabbittowncafe.com,33.7998091,-85.66902813,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
5c550650-76ae-40df-bd33-7a7d1189196f,Ellianos Coffee,68 Freedom Dr,Pike Road,AL,36064,coffee_shop,coffee_shop,restaurant,coffee_shop,0.9742787480354309,open,,https://www.ellianos.com/locations/pike-road-al/,32.3669067,-86.0504316,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
3b5c3f23-def1-42a7-830d-3d8aae1f089c,Hole in the Wall Coffee Shop,25 Bridge St,Pike Road,AL,36064,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9606910347938538,open,,https://www.holeinthewallcoffeeshop.com,32.34672884,-86.03080957,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
2aad4cf2-76b3-48f0-babd-749ae9e66630,Hot Appoint,554 Manor Dr,Pike Road,AL,36064,coffee_shop,coffee_shop,,coffee_shop,0.5708547234535217,open,,,32.3164328,-86.0987785,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
bf3bd3e8-1eaa-4d3e-825a-e415dc86a24b,Pike Road Coffee,569 Pike Rd,Pike Road,AL,36064,coffee_shop,coffee_shop,"cafe,bakery",coffee_shop,0.30810943245887756,open,,,32.35950797,-86.09558859,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
b3805220-dac1-4787-832e-f7ddae711770,Barking Bee Coffee,4278 Pinson Main St,Pinson,AL,35126,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.979375958442688,open,,http://www.barkingbeecoffee.com/,33.68951574,-86.68643369,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
af60361c-fc88-429f-977a-11ec9c230441,Ellianos Coffee Prattville,814 E Main St,Prattville,AL,36067,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.989052951335907,open,Ellianos Coffee,https://ellianos.com/,32.46002628,-86.4521341,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
d6046cb5-0743-44f6-8e0a-a10a6ad9537e,Prattville,1874 E Main St,Prattville,AL,36066,coffee_shop,coffee_shop,"cafe,coffee_roastery",coffee_shop,0.4,open,Dutch Bros. Coffee,https://locations.dutchbros.com/dutch-bros-coffee-al/prattville/1874-e-main-st,32.46022,-86.42037,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
591f27be-23dc-4f32-a3cb-e9b6167c01db,Scooter's Coffee,400 S Memorial Dr,Prattville,AL,36067,coffee_shop,coffee_shop,,coffee_shop,0.9471,open,,https://www.scooterscoffee.com/locations,32.46203991,-86.4513888,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
434282d8-e553-4a81-9b6b-d196b14a2a26,Starbucks,2003 Fairview Ave,Prattville,AL,36066,coffee_shop,coffee_shop,cafe,coffee_shop,0.7276045799255371,open,Starbucks,https://www.starbucks.com/store-locator/store/1039658/fairview-ave-i-65-2003-fairview-ave-prattville-al-360665240-us,32.48434739,-86.41580716,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
08683ce7-810f-4c2d-a4d9-6d6cc5ea961a,Starbucks,2588 Cobbs Ford Rd,Prattville,AL,36066,coffee_shop,coffee_shop,"cafe,bakery",coffee_shop,0.9990262997150421,open,Starbucks,https://www.starbucks.com/store-locator/store/1006442/,32.459116966328,-86.390626430511,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
54a2b5fa-6d82-4549-9584-47aa025ca5b9,Starbucks,2588 Cobbs Ford Road,Prattville,AL,36066,coffee_shop,coffee_shop,"cafe,coffee_roastery",coffee_shop,0.862,open,Starbucks,,32.45931,-86.39107,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
0a602a57-728e-450c-9737-9701f0bae0fd,Starbucks,2754 Legends Pkwy,Prattville,AL,36066,coffee_shop,coffee_shop,cafe,coffee_shop,0.9961191415786743,open,Starbucks,http://www.starbucks.com/,32.45913032,-86.39813569,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
5ca50f74-993b-4a93-b0bc-55b1d503fc17,Starbucks,2754 Legends Pkwy,Prattville,AL,36066,coffee_shop,coffee_shop,restaurant,coffee_shop,0.9737159609794617,open,,https://www.starbucks.com/store-locator/store/12579,32.4572266,-86.3955171,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
18e28c8a-4157-4355-ae80-177bb939c3c8,Starbucks,2754 Legends Pkwy,Prattville,AL,36066,coffee_shop,coffee_shop,restaurant,coffee_shop,0.862,open,,https://www.starbucks.com/store-locator/store/12579,32.4735,-86.4258,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
49892667-6234-462c-9dde-7c214fa6f419,Sweet Hart Coffee Co.,616 Highway 82 Byp W,Prattville,AL,36067,coffee_shop,coffee_shop,cafe,coffee_shop,0.9614273905754089,open,,https://squareup.com/gift/MLZX92F3JKWJM/order,32.44858337,-86.48610042,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
03826c5f-3858-40d0-b926-cb5f042e81af,West Main Coffeehouse and Creamery,167 W Main St,Prattville,AL,36067,coffee_shop,coffee_shop,"ice_cream_shop,cafe",coffee_shop,0.9772577881813049,open,,https://westmaincoffee.netlify.app,32.45978642,-86.4751281,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
fa9605cb-692b-4790-8a73-d221eb0bec4a,Scooter's Coffee,111 Church St,Rainbow City,AL,35906,coffee_shop,coffee_shop,,coffee_shop,0.3444533050060272,open,Scooter's Coffee,,33.95461,-86.03932,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
51fa8595-9b12-47d5-8889-a40afa977905,Union Jack Cafe,3225 Rainbow Dr,Rainbow City,AL,35906,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9984233748912811,open,,https://nunt.top/union-jack-cafe-us,33.96375138,-86.03528871,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
16216584-1ec9-41c7-b3c1-6e79f616d8ee,Viva coffee,2810 Rainbow Dr,Rainbow City,AL,35906,coffee_shop,coffee_shop,"smoothie_juice_bar,bakery",coffee_shop,0.9629515409469604,open,,https://www.tryperdiem.com/mobile-app/viva-coffee---al,33.9643267,-86.02802572,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
29245296-95b2-4179-9a0a-897e62ac25ac,The Hippie Bean Coffee Co.,928 Main St,Roanoke,AL,36274,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9056183695793152,open,,http://the-hippie-bean-coffee-co-llc.square.site/,33.15189178,-85.37345501,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
71067aa9-23a5-42f9-8800-be3012dde947,Infinity Coffee Shop,9712 US-231,Rockford,AL,35136,coffee_shop,coffee_shop,cafe,coffee_shop,0.8198490142822266,open,,,32.88932415,-86.21939483,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
2e54244a-b3c4-4aad-a92d-c28ad42624de,Reflections Coffee Shoppe,1014 Water Ave,Selma,AL,36701,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.7775147557258606,open,,,32.40610012,-87.0194039,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
c8132a3a-4508-46a3-a1d6-03a8f97ab346,Revival Coffee Company,24 Church St,Selma,AL,36701,coffee_shop,coffee_shop,"cafe,food_beverage_service_distribution",coffee_shop,0.5334677696228027,open,,http://www.revivalcoffees.com/,32.40683456,-87.02141496,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
b319e8ae-3d95-4851-8fb9-7b83518936d7,Panther Perk,4228 Panther Parkway,Smiths Station,AL,36877,coffee_shop,coffee_shop,,coffee_shop,0.6749976873397827,open,,,32.539469446148,-85.09886,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
ef482ec0-6c3f-4b91-ab16-9cc8cbb361fc,Volt Coffee,1328 Highway 77,Southside,AL,35907,coffee_shop,coffee_shop,"cafe,restaurant",coffee_shop,0.9606910347938538,open,,http://volt.coffee/,33.93326661,-86.02486502,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
0641138c-f990-48a4-a5e8-71302decf1bd,Nichols Nook Coffee House,6454 US Highway 11,Springville,AL,35146,coffee_shop,coffee_shop,"cafe,tea_room",coffee_shop,0.9606910347938538,open,,http://nicholsnookcoffee.com/,33.77535912,-86.47115817,"32.93451652328171, -85.93562039646821",75,batch_3_alexander_city_al_75mi
